"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"74486094789","2018-01-15T03:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.67","7","17","0.00",,"+0.00","8","64","30.66","SCT:04 34 BKN:07 250","30.64","10.00","15","020",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11301/15/18 03:51:02 METAR KJFK 150851Z 02014KT 10SM SCT034 BKN250 M08/M14 A3067 RMK AO2 SLP384 T10831139 58000 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T04:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7","17",,,"0.00","4","64","30.66","41","30.64","9.94","15","020",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32666 60214 11083 21139 30375 40384 58000 90851 555 91509=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T04:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.66","9","18","0.00",,,,"68","30.66","BKN:07 37 OVC:08 250","30.63","10.00","16","030",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10701/15/18 04:51:02 METAR KJFK 150951Z 03012KT 10SM BKN037 OVC250 M08/M13 A3066 RMK AO2 SLP382 T10781128 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T05:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.67","11","20","0.00",,,,"68","30.66","BKN:07 40 OVC:08 250","30.64","10.00","18","040",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10701/15/18 05:51:02 METAR KJFK 151051Z 04010KT 10SM BKN040 OVC250 M07/M12 A3067 RMK AO2 SLP384 T10671117 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T06:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.68","10","18","0.00",,"-0.01","3","71","30.67","SCT:04 41 BKN:07 250","30.66","10.00","16","040","23","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12801/15/18 06:51:02 METAR KJFK 151151Z 04013G20KT 10SM SCT041 BKN250 M08/M12 A3068 RMK AO2 SLP387 T10781122 11067 21083 53003 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T07:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","18",,,"-0.01","3","71","30.67","41","30.65","9.94","16","040",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 32666 60413 11078 21122 30378 40387 53003 91151 333 11039 21083 91020 555 91512=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T07:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.67","11","18","0.00",,,,"74","30.67","FEW:02 40 FEW:02 140 SCT:04 250","30.64","10.00","16","040",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/15/18 07:51:02 METAR KJFK 151251Z 04011KT 10SM FEW040 FEW140 SCT250 M08/M12 A3067 RMK AO2 SLP386 T10781117 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T08:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.66","13","21","0.00",,,,"71","30.66","FEW:02 40 FEW:02 140 SCT:04 250","30.63","10.00","19","040",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/15/18 08:51:02 METAR KJFK 151351Z 04011KT 10SM FEW040 FEW140 SCT250 M06/M11 A3066 RMK AO2 SLP383 T10611106 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T09:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.67","14","24","0.00",,"+0.00","5","65","30.67","FEW:02 40 SCT:04 250","30.64","10.00","21","050",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11301/15/18 09:51:02 METAR KJFK 151451Z 05015KT 10SM FEW040 SCT250 M04/M10 A3067 RMK AO2 SLP386 T10441100 55001 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T10:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14","24",,,"+0.00","5","65","30.67","41","30.64","9.94","21","050",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32666 40515 11044 21100 30375 40386 55001 91451 555 91515=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T10:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.66","15","26","0.00",,,,"63","30.65","SCT:04 32 BKN:07 250","30.63","10.00","23","030",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11701/15/18 10:51:02 METAR KJFK 151551Z 03013KT 10SM SCT032 BKN250 M03/M09 A3066 RMK AO2 SLP380 SCT V BKN T10331094 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T11:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.61","16","26","0.00",,,,"66","30.61","BKN:07 33 BKN:07 250","30.58","10.00","23","040",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10701/15/18 11:51:02 METAR KJFK 151651Z 04014KT 10SM BKN033 BKN250 M03/M09 A3061 RMK AO2 SLP366 T10331089 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T12:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.58","17","27","0.00",,"+0.09","8","66","30.58","BKN:07 33 BKN:07 250","30.55","10.00","24","030",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12501/15/18 12:51:02 METAR KJFK 151751Z 03011KT 10SM BKN033 BKN250 M03/M08 A3058 RMK AO2 SLP354 T10281083 11028 21078 58031 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T13:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17","27",,,"+0.09","8","66","30.58","26","30.55","9.94","24","030",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32566 60311 11028 21083 30344 40354 58031 91751 333 11028 21078 555 91518=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T13:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.55","17","29","0.00",,,,"61","30.55","BKN:07 36 BKN:07 250","30.53","10.00","25","030",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10701/15/18 13:51:02 METAR KJFK 151851Z 03013KT 10SM BKN036 BKN250 M02/M08 A3055 RMK AO2 SLP345 T10171083 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T14:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.54","18","29","0.00",,,,"63","30.54","BKN:07 36 BKN:07 250","30.51","10.00","25","040",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10701/15/18 14:51:02 METAR KJFK 151951Z 04012KT 10SM BKN036 BKN250 M02/M08 A3054 RMK AO2 SLP341 T10171078 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T15:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.54","18","29","0.00",,"+0.04","6","63","30.54","BKN:07 37 BKN:07 250","30.51","10.00","25","040",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11301/15/18 15:51:02 METAR KJFK 152051Z 04009KT 10SM BKN037 BKN250 M02/M08 A3054 RMK AO2 SLP341 T10171078 56013 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T16:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18","29",,,"+0.04","6","63","30.54","41","30.51","9.94","25","040",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32666 60409 11017 21078 30331 40341 56013 92051 555 91521=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T16:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.54","18","27","0.00",,,,"69","30.54","SCT:04 37 SCT:04 250","30.51","10.00","24","040",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10701/15/18 16:51:02 METAR KJFK 152151Z 04011KT 10SM SCT037 SCT250 M03/M08 A3054 RMK AO2 SLP342 T10281078 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T17:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.55","18","26","0.00",,,,"71","30.55","SCT:04 37 SCT:04 250","30.53","10.00","24","060",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10701/15/18 17:51:02 METAR KJFK 152251Z 06010KT 10SM SCT037 SCT250 M03/M08 A3055 RMK AO2 SLP345 T10331078 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T18:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.55","17","24","0.00",,"-0.01","0","75","30.54","FEW:02 37 FEW:02 250","30.53","10.00","22","040",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12501/15/18 18:51:02 METAR KJFK 152351Z 04005KT 10SM FEW037 FEW250 M04/M08 A3055 RMK AO2 SLP343 T10441083 11011 21044 50002 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T19:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17","24",,,"0.01","9","75","30.54","41","30.52","9.94","22","040",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32666 20405 11044 21083 30334 40343 50002 92351 333 11011 21083 555 91600=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T19:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.55","17","23","0.00",,,,"78","30.55","FEW:02 35 FEW:02 250","30.53","10.00","21","040",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/15/18 19:51:01 METAR KJFK 160051Z 04006KT 10SM FEW035 FEW250 M05/M08 A3055 RMK AO2 SLP345 T10501083","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T20:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.54","17","23","0.00",,,,"78","30.53","FEW:02 35 FEW:02 130 FEW:02 250","30.51","10.00","21","040",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/15/18 20:51:01 METAR KJFK 160151Z 04006KT 10SM FEW035 FEW130 FEW250 M05/M08 A3054 RMK AO2 SLP340 T10501083","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T21:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.53","16","23","0.00",,"+0.02","8","74","30.53","FEW:02 35 FEW:02 130","30.50","10.00","21","040",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10801/15/18 21:51:02 METAR KJFK 160251Z 04006KT 10SM FEW035 FEW130 M05/M09 A3053 RMK AO2 SLP337 T10501089 58006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T22:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16","23",,,"+0.02","8","74","30.53","41","30.50","9.94","21","040",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32666 20406 11050 21089 30327 40337 58006 90251 555 91603=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T22:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.52","17","23","0.00",,,,"78","30.52","FEW:02 35","30.50","10.00","21","060",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09501/15/18 22:51:02 METAR KJFK 160351Z 06006KT 10SM FEW035 M05/M08 A3052 RMK AO2 SLP335 T10501083","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T23:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.51","17","23","0.00",,,,"78","30.51","FEW:02 35 BKN:07 200","30.48","10.00","21","060",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11201/15/18 23:51:02 METAR KJFK 160451Z 06004KT 10SM FEW035 BKN200 M05/M08 A3051 RMK AO2 SLP331 T10501083 410111083","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-15T23:59:00","SOD  ","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,"14","24","69","30.60","30.59","20","11.8","0","-8.4","41","30","17","040","24","0.00","0","0.0","030","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 3024 HR MIN TEMP (F): 17AVERAGE STATION PRESSURE:30.590 MINIMUM SEA LEVEL PRESSURE:30.51 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG): 40 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG): 30 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.8 24 HR AVG TEMP (F): 24DEPART FROM NORMAL: -8  HEATING DEGREE DAYS: 41 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):30  LATEST NIGHT MIN TEMP(1900-0800 LST):17 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0717","1652","2009-05-01"
"74486094789","2018-01-16T00:37:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.51","17","23",,,,,"78",,"BKN:07 14 OVC:08 200","30.48","10.00","21","020",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/16/18 00:37:02 SPECI KJFK 160537Z 02006KT 10SM BKN014 OVC200 M05/M08 A3051 RMK AO2 T10501083 (JC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-16T00:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.51","18","23","0.00",,"+0.02","6","81","30.50","OVC:08 13","30.48","10.00","21","030",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11801/16/18 00:51:02 METAR KJFK 160551Z 03006KT 10SM OVC013 M05/M08 A3051 RMK AO2 SLP330 T10501078 11044 21061 56007 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-16T01:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18","23",,,"+0.02","6","81","30.50","15","30.47","9.94","21","030",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32466 80306 11050 21078 30320 40330 56007 90551 333 11044 21083 555 91606=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-16T01:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.50","20","25","0.00",,,,"81","30.49","OVC:08 13","30.47","10.00","23","040",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/16/18 01:51:02 METAR KJFK 160651Z 04008KT 10SM OVC013 M04/M07 A3050 RMK AO2 SLP326 T10391067 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-16T02:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.52","21","25","0.00",,,,"85","30.52","OVC:08 12","30.50","10.00","24","360",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/16/18 02:51:02 METAR KJFK 160751Z 36008KT 10SM OVC012 M04/M06 A3052 RMK AO2 SLP334 T10391061 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-16T03:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.52","22","25","0.00",,"-0.01","3","88","30.52","OVC:08 11","30.50","10.00","24","030",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10601/16/18 03:51:02 METAR KJFK 160851Z 03007KT 10SM OVC011 M04/M06 A3052 RMK AO2 SLP334 T10391056 53004 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-16T04:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22","25",,,"-0.01","3","88","30.52","15","30.49","9.94","24","030",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32466 80307 11039 21056 30324 40334 53004 90851 555 91609=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-16T04:49:00","FM-16","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.51","21","25",,,,,"86",,"OVC:08 9","30.48","10.00","24","040",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08801/16/18 04:49:02 SPECI KJFK 160949Z 04007KT 10SM OVC009 M04/M06 A3051 RMK AO2 FIBI (JC)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-16T04:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.51","22","25","0.00",,,,"88","30.51","OVC:08 9","30.48","10.00","24","040",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/16/18 04:51:02 METAR KJFK 160951Z 04008KT 10SM OVC009 M04/M06 A3051 RMK AO2 SLP331 T10391056 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
